fdc_id,description,protein_g,fat_g,carbs_g,calories_kcal,fiber_g,sodium_mg,saturated_fat_g
169668,"Frostings, glaze, prepared-from-recipe",0.44,0.53,83.65,341.0,0.0,6.0,0.271
168802,"Frostings, vanilla, creamy, dry mix",0.3,4.9,93.8,410.0,0.1,13.0,
168844,"Frostings, vanilla, creamy, dry mix, prepared with margarine",0.34,12.74,74.28,413.0,0.1,114.0,1.74
169620,"Frostings, vanilla, creamy, ready-to-eat",0.0,16.23,67.89,418.0,0.0,184.0,2.974
168803,"Frostings, white, fluffy, dry mix",2.3,0.0,94.9,371.0,0.0,234.0,
169626,"Frostings, white, fluffy, dry mix, prepared with water",1.5,0.0,62.6,244.0,0.0,156.0,0.0
170665,"Frozen novelties, KLONDIKE, SLIM-A-BEAR Chocolate Cone",4.09,4.1,45.32,224.0,4.3,159.0,1.001
170260,"Frozen novelties, KLONDIKE, SLIM-A-BEAR Fudge Bar, 98% fat free, no sugar added",4.31,1.88,30.07,124.0,6.0,120.0,1.0
170666,"Frozen novelties, KLONDIKE, SLIM-A-BEAR Vanilla Sandwich",3.9,5.85,42.75,239.0,4.3,191.0,3.25
170667,"Frozen novelties, KLONDIKE, SLIM-A-BEAR, No Sugar Added, Stickless Bar",5.2,13.0,25.98,242.0,3.9,86.0,10.4
170266,"Frozen novelties, No Sugar Added CREAMSICLE Pops",3.69,0.61,12.88,72.0,3.6,41.0,0.47
170258,"Frozen novelties, No Sugar Added, FUDGSICLE pops",3.67,1.87,23.11,124.0,1.5,96.0,0.984
170267,"Frozen novelties, Sugar Free, CREAMSICLE Pops",1.37,2.33,11.95,49.0,7.5,6.0,2.0
169632,"Frozen novelties, fruit and juice bars",1.2,0.1,20.2,87.0,1.0,4.0,0.0
168130,"Frozen novelties, ice cream type, chocolate or caramel covered, with nuts",4.4,20.2,30.9,323.0,0.6,92.0,12.658
169900,"Frozen novelties, ice cream type, sundae, prepackaged",4.3,6.0,29.64,190.0,0.3,95.0,3.09
167683,"Frozen novelties, ice cream type, vanilla ice cream, light, no sugar added, chocolate coated",6.4,10.1,26.11,221.0,0.8,104.0,5.528
169613,"Frozen novelties, ice type, fruit, no sugar added",0.5,0.1,6.2,24.0,0.0,5.0,0.0
168812,"Frozen novelties, ice type, italian, restaurant-prepared",0.03,0.02,13.5,53.0,0.0,4.0,0.0
169638,"Frozen novelties, ice type, lime",0.4,0.0,32.6,128.0,0.0,22.0,0.0
168847,"Frozen novelties, ice type, pineapple-coconut",0.0,2.6,23.9,113.0,0.7,35.0,2.304
168813,"Frozen novelties, ice type, pop",0.0,0.24,19.23,79.0,0.0,7.0,0.013
168132,"Frozen novelties, ice type, pop, with low calorie sweetener",0.0,0.0,5.92,24.0,0.0,10.0,0.0
170259,"Frozen novelties, ice type, sugar free, orange, cherry, and grape POPSICLE pops",0.0,0.0,5.14,21.0,0.0,10.0,0.0
170255,"Frozen novelties, juice type, POPSICLE SCRIBBLERS",0.0,0.24,19.68,81.0,0.0,13.0,
167721,"Frozen novelties, juice type, juice with cream",1.41,1.41,24.11,115.0,0.1,42.0,0.705
168113,"Frozen novelties, juice type, orange",0.5,0.0,23.17,95.0,0.1,8.0,0.0
168104,"Frozen yogurts, chocolate",3.0,3.6,21.6,131.0,2.3,63.0,2.272
168103,"Frozen yogurts, chocolate, nonfat milk, sweetened without sugar",4.4,0.8,19.7,107.0,2.0,81.0,0.505
168848,"Frozen yogurts, chocolate, soft-serve",4.0,6.0,24.9,160.0,2.2,98.0,3.63
168105,"Frozen yogurts, flavors other than chocolate",3.0,3.6,21.6,127.0,0.0,63.0,2.326
168815,"Frozen yogurts, vanilla, soft-serve",4.0,5.6,24.2,159.0,0.0,87.0,3.42
168816,"Fruit butters, apple",0.39,0.3,42.47,173.0,1.5,15.0,0.053
173029,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, extra heavy syrup, solids and liquids",0.39,0.07,22.89,88.0,1.1,6.0,0.01
173026,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, extra light syrup, solids and liquids",0.4,0.07,11.63,45.0,1.1,4.0,0.01
173028,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, heavy syrup, solids and liquids",0.39,0.07,18.91,73.0,1.0,6.0,0.01
174668,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, juice pack, solids and liquids",0.46,0.01,11.86,46.0,1.0,4.0,0.001
173027,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, light syrup, solids and liquids",0.4,0.07,14.93,57.0,1.0,6.0,0.01
174667,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, water pack, solids and liquids",0.42,0.05,8.51,32.0,1.0,4.0,0.006
168178,"Fruit cocktail, canned, heavy syrup, drained",0.47,0.1,18.8,70.0,1.7,6.0,0.014
167797,"Fruit juice smoothie, BOLTHOUSE FARMS, BERRY BOOST",0.63,0.02,10.9,46.0,0.0,4.0,0.003
167798,"Fruit juice smoothie, BOLTHOUSE FARMS, GREEN GOODNESS",0.63,0.33,13.04,56.0,0.6,11.0,0.068
167799,"Fruit juice smoothie, BOLTHOUSE FARMS, strawberry banana",0.44,0.3,12.37,52.0,0.6,5.0,0.055
168206,"Fruit juice smoothie, NAKED JUICE, BLUE MACHINE",0.42,0.0,16.67,71.0,2.9,4.0,0.0
167796,"Fruit juice smoothie, NAKED JUICE, GREEN MACHINE",0.6,0.26,12.53,53.0,0.7,6.0,0.053
167795,"Fruit juice smoothie, NAKED JUICE, MIGHTY MANGO",0.42,0.0,15.0,63.0,0.0,4.0,0.0
168214,"Fruit juice smoothie, NAKED JUICE, strawberry banana",0.48,0.27,11.66,50.0,0.6,2.0,0.061
168208,"Fruit juice smoothie, ODWALLA, ORIGINAL SUPERFOOD",0.63,0.36,11.51,50.0,0.6,3.0,0.105
168213,"Fruit juice smoothie, ODWALLA, strawberry banana",0.5,0.32,11.05,48.0,0.6,2.0,0.059
174672,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, extra heavy syrup, solids and liquids",0.33,0.06,22.77,88.0,1.0,5.0,0.009
174670,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, juice pack, solids and liquids",0.51,0.03,13.05,50.0,1.0,5.0,0.004
174671,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, light syrup, solids and liquids",0.34,0.07,15.14,58.0,1.0,6.0,0.009
174669,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, water pack, solids and liquids",0.35,0.07,7.87,30.0,1.0,3.0,0.009
167764,"Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids",0.41,0.1,22.36,86.0,1.3,2.0,0.019
167953,Fruit syrup,0.0,0.0,85.13,341.0,0.1,0.0,0.0
167655,"Frybread, made with lard (Apache)",8.38,10.14,46.01,309.0,1.7,671.0,3.631
167635,"Frybread, made with lard (Navajo)",6.69,12.22,48.26,330.0,,329.0,4.621
168581,"Fungi, Cloud ears, dried",9.25,0.73,73.01,284.0,70.1,35.0,
174421,"Game meat , bison, ground, raw",18.67,15.93,0.0,223.0,0.0,66.0,6.802
174423,"Game meat , bison, top sirloin, separable lean only, 1"" steak, cooked, broiled",28.05,5.65,0.0,171.0,0.0,53.0,2.412
173844,"Game meat, antelope, cooked, roasted",29.45,2.67,0.0,150.0,0.0,54.0,0.97
175292,"Game meat, antelope, raw",22.38,2.03,0.0,114.0,0.0,51.0,0.74
173846,"Game meat, bear, cooked, simmered",32.42,13.39,0.0,259.0,0.0,71.0,3.54
173845,"Game meat, bear, raw",20.1,8.3,0.0,161.0,0.0,,
175295,"Game meat, beaver, cooked, roasted",34.85,6.96,0.0,212.0,0.0,59.0,2.07
175294,"Game meat, beaver, raw",24.05,4.8,0.0,146.0,0.0,51.0,
173848,"Game meat, beefalo, composite of cuts, cooked, roasted",30.66,6.32,0.0,188.0,0.0,82.0,2.68
175296,"Game meat, beefalo, composite of cuts, raw",23.3,4.8,0.0,143.0,0.0,78.0,2.04
174424,"Game meat, bison, chuck, shoulder clod, separable lean only, cooked, braised",33.78,5.43,0.0,193.0,0.0,57.0,2.32
172598,"Game meat, bison, chuck, shoulder clod, separable lean only, raw",21.12,3.15,0.0,119.0,0.0,62.0,1.345
174422,"Game meat, bison, ground, cooked, pan-broiled",23.77,15.13,0.0,238.0,0.0,73.0,6.461
172599,"Game meat, bison, ribeye, separable lean only, 1"" steak, cooked, broiled",29.45,5.67,0.0,177.0,0.0,52.0,2.419
172565,"Game meat, bison, ribeye, separable lean only, trimmed to 0"" fat, raw",22.1,2.4,0.0,116.0,,48.0,0.898
173852,"Game meat, bison, separable lean only, cooked, roasted",28.44,2.42,0.0,143.0,0.0,57.0,0.91
173851,"Game meat, bison, separable lean only, raw",21.62,1.84,0.0,109.0,0.0,54.0,0.69
172566,"Game meat, bison, shoulder clod, separable lean only, trimmed to 0"" fat, raw",21.1,2.1,0.0,109.0,,59.0,0.749
172600,"Game meat, bison, top round, separable lean only, 1"" steak, cooked, broiled",30.18,4.96,0.0,174.0,0.0,41.0,1.957
172601,"Game meat, bison, top round, separable lean only, 1"" steak, raw",23.32,2.43,0.0,122.0,0.0,47.0,1.039
172564,"Game meat, bison, top sirloin, separable lean only, trimmed to 0"" fat, raw",21.4,2.4,0.0,113.0,,51.0,0.885
175298,"Game meat, boar, wild, cooked, roasted",28.3,4.38,0.0,160.0,0.0,60.0,1.3
175297,"Game meat, boar, wild, raw",21.51,3.33,0.0,122.0,0.0,,0.99
175300,"Game meat, buffalo, water, cooked, roasted",26.83,1.8,0.0,131.0,0.0,56.0,0.6
175299,"Game meat, buffalo, water, raw",20.39,1.37,0.0,99.0,0.0,53.0,0.46
173854,"Game meat, caribou, cooked, roasted",29.77,4.42,0.0,167.0,0.0,60.0,1.7
173853,"Game meat, caribou, raw",22.63,3.36,0.0,127.0,0.0,57.0,1.29
175085,"Game meat, deer, cooked, roasted",30.21,3.19,0.0,158.0,0.0,54.0,1.25
172603,"Game meat, deer, ground, cooked, pan-broiled",26.45,8.22,0.0,187.0,0.0,78.0,3.993
172602,"Game meat, deer, ground, raw",21.78,7.13,0.0,157.0,0.0,75.0,3.361
172604,"Game meat, deer, loin, separable lean only, 1"" steak, cooked, broiled",30.2,2.38,0.0,150.0,0.0,57.0,1.351
173855,"Game meat, deer, raw",22.96,2.42,0.0,120.0,0.0,51.0,0.95
172605,"Game meat, deer, shoulder clod, separable lean only, cooked, braised",36.28,3.95,0.0,191.0,0.0,52.0,2.239
174430,"Game meat, deer, tenderloin, separable lean only, cooked, broiled",29.9,2.35,0.0,149.0,0.0,57.0,1.142
174431,"Game meat, deer, top round, separable lean only, 1"" steak, cooked, broiled",31.47,1.92,0.0,152.0,0.0,45.0,1.03
175302,"Game meat, elk, cooked, roasted",30.19,1.9,0.0,146.0,0.0,61.0,0.7
174426,"Game meat, elk, ground, cooked, pan-broiled",26.64,8.74,0.0,193.0,0.0,85.0,4.002
174425,"Game meat, elk, ground, raw",21.76,8.82,0.0,172.0,0.0,79.0,3.469
174427,"Game meat, elk, loin, separable lean only, cooked, broiled",31.0,3.84,0.0,167.0,0.0,54.0,1.511
175301,"Game meat, elk, raw",22.95,1.45,0.0,111.0,0.0,58.0,0.53
174428,"Game meat, elk, round, separable lean only, cooked, broiled",30.94,2.64,0.0,156.0,0.0,51.0,1.037
174429,"Game meat, elk, tenderloin, separable lean only, cooked, broiled",30.76,3.41,0.0,162.0,0.0,50.0,1.342
175304,"Game meat, goat, cooked, roasted",27.1,3.03,0.0,143.0,0.0,86.0,0.93
175303,"Game meat, goat, raw",20.6,2.31,0.0,109.0,0.0,82.0,0.71
175087,"Game meat, horse, cooked, roasted",28.14,6.05,0.0,175.0,0.0,55.0,1.9
175086,"Game meat, horse, raw",21.39,4.6,0.0,133.0,0.0,53.0,1.44
174345,"Game meat, moose, cooked, roasted",29.27,0.97,0.0,134.0,0.0,69.0,0.29
174344,"Game meat, moose, raw",22.24,0.74,0.0,102.0,0.0,65.0,0.22
172519,"Game meat, muskrat, cooked, roasted",30.09,11.74,0.0,234.0,0.0,95.0,
172518,"Game meat, muskrat, raw",20.76,8.1,0.0,162.0,0.0,82.0,
172520,"Game meat, opossum, cooked, roasted",30.2,10.2,0.0,221.0,0.0,58.0,1.206
172522,"Game meat, rabbit, domesticated, composite of cuts, cooked, roasted",29.06,8.05,0.0,197.0,0.0,47.0,2.4
174346,"Game meat, rabbit, domesticated, composite of cuts, cooked, stewed",30.38,8.41,0.0,206.0,0.0,37.0,2.51
172521,"Game meat, rabbit, domesticated, composite of cuts, raw",20.05,5.55,0.0,136.0,0.0,41.0,1.66
174348,"Game meat, rabbit, wild, cooked, stewed",33.02,3.51,0.0,173.0,0.0,45.0,1.05
174347,"Game meat, rabbit, wild, raw",21.79,2.32,0.0,114.0,0.0,50.0,0.69
174349,"Game meat, raccoon, cooked, roasted",29.2,14.5,0.0,255.0,0.0,79.0,4.07
172524,"Game meat, squirrel, cooked, roasted",30.77,4.69,0.0,173.0,0.0,119.0,0.54
172523,"Game meat, squirrel, raw",21.23,3.21,0.0,120.0,0.0,103.0,0.38
167939,"Garlic bread, frozen",8.36,16.61,41.72,350.0,2.5,544.0,5.281
169230,"Garlic, raw",6.36,0.5,33.06,149.0,2.1,17.0,0.089
168775,"Gelatin desserts, dry mix",7.8,0.0,90.5,381.0,0.0,466.0,0.0
169596,"Gelatin desserts, dry mix, prepared with water",1.22,0.0,14.19,60.0,0.0,75.0,0.0
169597,"Gelatin desserts, dry mix, reduced calorie, with aspartame",15.67,0.0,80.21,198.0,0.1,862.0,0.0
169692,"Gelatin desserts, dry mix, reduced calorie, with aspartame, added phosphorus, potassium, sodium, vitamin C",55.3,0.0,33.3,345.0,0.0,2751.0,0.0
169693,"Gelatin desserts, dry mix, reduced calorie, with aspartame, no added sodium",55.3,0.0,33.3,345.0,0.0,158.0,0.0
169598,"Gelatin desserts, dry mix, reduced calorie, with aspartame, prepared with water",0.83,0.0,4.22,20.0,0.0,48.0,0.0
169691,"Gelatin desserts, dry mix, with added ascorbic acid, sodium-citrate and salt",7.8,0.0,90.5,381.0,0.0,491.0,0.0
169599,"Gelatins, dry powder, unsweetened",85.6,0.1,0.0,335.0,0.0,196.0,0.07
173254,"George Weston Bakeries, Brownberry Sage and Onion Stuffing Mix, dry",13.3,5.1,72.7,390.0,5.4,1680.0,0.9
167515,"George Weston Bakeries, Thomas English Muffins",8.0,1.8,46.0,232.0,,345.0,0.308
169765,"Ginger root, pickled, canned, with artificial sweetener",0.33,0.1,4.83,20.0,2.6,906.0,0.037
169231,"Ginger root, raw",1.82,0.75,17.77,80.0,2.0,13.0,0.203
167592,"Glutino, Gluten Free Cookies, Chocolate Vanilla Creme",2.19,17.89,76.03,474.0,2.5,275.0,7.905
167593,"Glutino, Gluten Free Cookies, Vanilla Creme",2.19,18.79,77.34,487.0,0.0,189.0,8.094
168002,"Glutino, Gluten Free Wafers, Lemon Flavored",0.0,24.18,74.39,515.0,0.0,111.0,10.501
168003,"Glutino, Gluten Free Wafers, Milk Chocolate",4.06,30.42,62.82,541.0,1.6,122.0,15.299
173032,"Goji berries, dried",14.26,0.39,77.06,349.0,13.0,298.0,0.0
172412,"Goose, domesticated, meat and skin, cooked, roasted",25.16,21.92,0.0,305.0,0.0,70.0,6.87
174470,"Goose, domesticated, meat and skin, raw",15.86,33.62,0.0,371.0,0.0,73.0,9.78
172414,"Goose, domesticated, meat only, cooked, roasted",28.97,12.67,0.0,238.0,0.0,76.0,4.56
172413,"Goose, domesticated, meat only, raw",22.75,7.13,0.0,161.0,0.0,87.0,2.79
172415,"Goose, liver, raw",16.37,4.28,6.32,133.0,0.0,140.0,1.59
173031,"Gooseberries, canned, light syrup pack, solids and liquids",0.65,0.2,18.75,73.0,2.4,2.0,0.013
173030,"Gooseberries, raw",0.88,0.58,10.18,44.0,4.3,1.0,0.038
168530,"Gourd, dishcloth (towelgourd), cooked, boiled, drained, with salt",0.66,0.34,13.75,54.0,2.9,257.0,0.027
168415,"Gourd, dishcloth (towelgourd), cooked, boiled, drained, without salt",0.66,0.34,14.34,56.0,2.9,21.0,0.027
168414,"Gourd, dishcloth (towelgourd), raw",1.2,0.2,4.35,20.0,1.1,3.0,0.016
169353,"Gourd, white-flowered (calabash), cooked, boiled, drained, with salt",0.6,0.02,3.1,13.0,1.2,238.0,0.002
169233,"Gourd, white-flowered (calabash), cooked, boiled, drained, without salt",0.6,0.02,3.69,15.0,1.2,2.0,0.002
169232,"Gourd, white-flowered (calabash), raw",0.62,0.02,3.39,14.0,0.5,2.0,0.002
168095,"Granola bar, soft, milk chocolate coated, peanut butter",9.6,31.2,54.1,536.0,3.8,193.0,17.065
173041,"Grape juice, canned or bottled, unsweetened, with added ascorbic acid",0.37,0.13,14.77,60.0,0.2,5.0,0.025
168207,"Grape juice, canned or bottled, unsweetened, with added ascorbic acid and calcium",0.37,0.13,14.77,62.0,0.2,5.0,0.025
173042,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",0.37,0.13,14.77,60.0,0.2,5.0,0.025
169393,"Grape leaves, canned",4.27,1.97,11.71,69.0,9.9,2853.0,0.312
168575,"Grape leaves, raw",5.6,2.12,17.31,93.0,11.0,9.0,0.336
173038,"Grapefruit juice, pink or red, with added calcium",0.51,0.68,7.74,39.0,0.3,2.0,0.173
167774,"Grapefruit juice, pink, raw",0.5,0.1,9.2,39.0,,1.0,0.014
168189,"Grapefruit juice, white, bottled, unsweetened, OCEAN SPRAY",0.54,0.64,7.51,37.0,0.6,2.0,
174678,"Grapefruit juice, white, canned or bottled, unsweetened",0.55,0.66,7.54,37.0,0.6,2.0,0.082
174679,"Grapefruit juice, white, canned, sweetened",0.58,0.09,11.13,46.0,0.1,2.0,0.012
174681,"Grapefruit juice, white, frozen concentrate, unsweetened, diluted with 3 volume water",0.55,0.13,9.73,41.0,0.1,1.0,0.019
174680,"Grapefruit juice, white, frozen concentrate, unsweetened, undiluted",1.97,0.48,34.56,146.0,0.4,3.0,0.064
173039,"Grapefruit juice, white, raw",0.5,0.1,9.2,39.0,0.1,1.0,0.014
173033,"Grapefruit, raw, pink and red and white, all areas",0.63,0.1,8.08,32.0,1.1,0.0,0.014
174674,"Grapefruit, raw, pink and red, California and Arizona",0.5,0.1,9.69,37.0,,1.0,0.014
174675,"Grapefruit, raw, pink and red, Florida",0.55,0.1,7.5,30.0,1.1,0.0,0.014
174673,"Grapefruit, raw, pink and red, all areas",0.77,0.14,10.66,42.0,1.6,0.0,0.021
174677,"Grapefruit, raw, white, California",0.88,0.1,9.09,37.0,,0.0,0.014
173034,"Grapefruit, raw, white, Florida",0.63,0.1,8.19,32.0,,0.0,0.014
174676,"Grapefruit, raw, white, all areas",0.69,0.1,8.41,33.0,1.1,0.0,0.014
173036,"Grapefruit, sections, canned, juice pack, solids and liquids",0.7,0.09,9.21,37.0,0.4,7.0,0.012
173037,"Grapefruit, sections, canned, light syrup pack, solids and liquids",0.56,0.1,15.44,60.0,0.4,2.0,0.014
173035,"Grapefruit, sections, canned, water pack, solids and liquids",0.58,0.1,9.15,36.0,0.4,2.0,0.014
174682,"Grapes, american type (slip skin), raw",0.63,0.35,17.15,67.0,0.9,2.0,0.114
174685,"Grapes, canned, thompson seedless, heavy syrup pack, solids and liquids",0.48,0.1,19.65,76.0,0.6,5.0,0.033
174684,"Grapes, canned, thompson seedless, water pack, solids and liquids",0.5,0.11,10.3,40.0,0.6,6.0,0.035
173040,"Grapes, muscadine, raw",0.81,0.47,13.93,57.0,3.9,1.0,
174683,"Grapes, red or green (European type, such as Thompson seedless), raw",0.72,0.16,18.1,69.0,0.9,2.0,0.054
171600,"Gravy, CAMPBELL'S, chicken",0.79,2.73,5.87,51.0,,424.0,0.603
174072,"Gravy, HEINZ Home Style, classic chicken",0.67,2.57,5.01,46.0,,372.0,0.656
171599,"Gravy, HEINZ Home Style, savory beef",1.09,1.13,6.24,39.0,0.7,587.0,0.4
171168,"Gravy, au jus, canned",1.2,0.2,2.5,16.0,0.0,478.0,0.1
171169,"Gravy, au jus, dry",9.2,9.63,47.49,313.0,,11588.0,2.026
171564,"Gravy, beef, canned, ready-to-serve",3.75,2.36,4.81,53.0,0.4,633.0,1.153
171588,"Gravy, brown instant, dry",8.53,11.85,59.78,380.0,3.2,5053.0,5.866
171565,"Gravy, brown, dry",10.74,9.61,59.38,367.0,2.0,4843.0,3.319
171566,"Gravy, chicken, canned or bottled, ready-to-serve",0.71,2.62,5.29,48.0,0.1,389.0,0.639
171567,"Gravy, chicken, dry",11.27,9.73,62.09,381.0,,4152.0,2.92
171589,"Gravy, instant beef, dry",9.8,9.48,61.1,369.0,4.3,5203.0,4.88
171590,"Gravy, instant turkey, dry",11.72,14.66,57.56,409.0,3.8,4090.0,4.931
171598,"Gravy, meat or poultry, low sodium, prepared",3.8,2.4,6.16,53.0,0.3,18.0,1.003
171170,"Gravy, mushroom, canned",1.26,2.71,5.47,50.0,0.4,570.0,0.4
171171,"Gravy, mushroom, dry, powder",10.0,4.0,64.66,328.0,4.8,6580.0,2.36
171172,"Gravy, onion, dry, mix",9.0,3.0,67.64,322.0,6.0,4186.0,1.86
171173,"Gravy, pork, dry, powder",8.78,8.63,63.57,367.0,2.4,5356.0,4.29
171568,"Gravy, turkey, canned, ready-to-serve",2.6,2.1,5.1,51.0,0.4,577.0,0.62
171569,"Gravy, turkey, dry",10.42,7.19,65.12,367.0,,4392.0,1.975
171570,"Gravy, unspecified type, dry",13.0,8.0,58.0,344.0,,5730.0,2.86
173043,"Groundcherries, (cape-gooseberries or poha), raw",1.9,0.7,11.2,53.0,,,
168196,"Guanabana nectar, canned",0.11,0.17,14.93,59.0,0.1,8.0,0.029
167784,"Guava nectar, canned, with added ascorbic acid",0.09,0.06,16.25,63.0,1.0,6.0,0.02
168210,"Guava nectar, with sucralose, canned",0.3,0.07,13.3,48.0,1.2,6.0,0.023
174686,"Guava sauce, cooked",0.32,0.14,9.48,36.0,3.6,4.0,0.04
173044,"Guavas, common, raw",2.55,0.95,14.32,68.0,5.4,2.0,0.272
173045,"Guavas, strawberry, raw",0.58,0.6,17.36,69.0,5.4,37.0,0.172
172416,"Guinea hen, meat and skin, raw",23.4,6.45,0.0,158.0,0.0,67.0,1.77
174471,"Guinea hen, meat only, raw",20.64,2.47,0.0,110.0,0.0,69.0,0.64
169045,"Gums, seed gums (includes locust bean, guar)",4.6,0.5,77.3,332.0,77.3,125.0,0.06
168320,"HORMEL ALWAYS TENDER, Boneless Pork Loin, Fresh Pork",19.02,7.18,0.76,145.0,,358.0,2.84
168319,"HORMEL ALWAYS TENDER, Center Cut Chops, Fresh Pork",18.74,9.62,0.84,167.0,,378.0,3.6
168318,"HORMEL ALWAYS TENDER, Pork Loin Filets, Lemon Garlic-Flavored",17.83,4.16,1.79,118.0,,590.0,1.41
168317,"HORMEL ALWAYS TENDER, Pork Tenderloin, Peppercorn-Flavored",17.21,3.8,1.82,110.0,,594.0,1.16
167910,"HORMEL ALWAYS TENDER, Pork Tenderloin, Teriyaki-Flavored",18.2,3.07,4.63,119.0,,413.0,1.05
167911,HORMEL Canadian Style Bacon,16.88,4.94,1.87,122.0,,1016.0,1.83
167909,"HORMEL, Cure 81 Ham",18.43,3.59,0.21,106.0,,1038.0,1.17
173327,"HOT POCKETS Ham 'N Cheese Stuffed Sandwich, frozen",9.16,15.0,24.69,270.0,1.5,386.0,3.545
173326,"HOT POCKETS, CROISSANT POCKETS Chicken, Broccoli, and Cheddar Stuffed Sandwich, frozen",8.9,8.6,30.4,235.0,1.1,346.0,2.62
172107,"HOT POCKETS, meatballs & mozzarella stuffed sandwich, frozen",9.32,10.23,30.68,252.0,2.2,378.0,3.93
173788,HOUSE FOODS Premium Firm Tofu,10.92,4.19,0.97,85.0,0.9,33.0,0.71
173787,HOUSE FOODS Premium Soft Tofu,6.38,2.71,2.19,59.0,0.8,34.0,0.48
169782,"HUNGRY MAN, Salisbury Steak With Gravy, frozen, unprepared",7.96,8.53,6.96,136.0,1.3,379.0,3.426
171628,Ham and cheese loaf or roll,13.6,18.7,4.0,241.0,0.0,1000.0,6.966
171629,Ham and cheese spread,16.18,18.53,2.28,245.0,0.0,1197.0,8.62
173866,Ham salad spread,8.68,15.53,10.64,216.0,0.0,1075.0,5.049
171626,"Ham, chopped, canned",16.06,18.83,0.26,239.0,0.0,1280.0,6.291
171627,"Ham, chopped, not canned",16.5,16.7,0.0,221.0,0.0,1194.0,6.1
174611,"Ham, honey, smoked, cooked",17.93,2.37,7.27,122.0,0.0,900.0,0.87
173865,"Ham, minced",16.28,20.68,1.84,263.0,0.0,1245.0,7.181
173863,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",16.85,4.04,0.7,107.0,0.0,945.0,1.227
173864,"Ham, sliced, regular (approximately 11% fat)",16.6,8.8,3.63,164.0,1.3,814.0,0.5
173881,"Ham, smoked, extra lean, low sodium",18.52,2.71,10.7,141.0,0.0,1062.0,1.786
168092,"Ham, turkey, sliced, extra lean, prepackaged or deli",19.6,5.8,0.93,134.0,0.0,1038.0,0.5
169827,"Hazelnuts, beaked (Northern Plains Indians)",14.89,52.99,22.98,628.0,9.8,2.0,
171630,"Headcheese, pork",13.83,10.9,0.0,157.0,0.0,941.0,3.402
168569,"Hearts of palm, canned",2.52,0.62,4.62,28.0,2.4,426.0,0.13
167714,"Hearts of palm, raw",2.7,0.2,25.61,115.0,1.5,14.0,0.046
167922,"Heinz, Weight Watcher, Chocolate Eclair, frozen",4.4,6.9,40.3,241.0,2.1,300.0,1.4
169701,"Hominy, canned, white",1.48,0.88,14.26,72.0,2.5,267.0,0.123
169752,"Hominy, canned, yellow",1.48,0.88,14.26,72.0,2.5,345.0,0.123
169640,Honey,0.3,0.0,82.4,304.0,0.2,4.0,0.0
172943,"Honey roll sausage, beef",18.58,10.5,2.18,182.0,0.0,1322.0,4.08
174593,Hormel Pillow Pak Sliced Turkey Pepperoni,30.99,11.52,3.78,243.0,0.0,1858.0,3.52
167791,Horned melon (Kiwano),1.78,1.26,7.56,44.0,,2.0,
173472,"Horseradish, prepared",1.18,0.69,11.29,48.0,3.3,420.0,0.09
169808,"Huckleberries, raw (Alaska Native)",0.4,0.1,8.7,37.0,,10.0,
174289,"Hummus, commercial",7.78,17.82,15.0,237.0,5.5,426.0,2.562
172454,"Hummus, home prepared",4.86,8.59,20.12,177.0,4.0,242.0,1.141
174999,"Hush puppies, prepared from recipe",7.7,13.5,46.0,337.0,2.8,668.0,2.108
175253,"Hyacinth beans, mature seeds, cooked, boiled, with salt",8.14,0.58,20.7,117.0,,243.0,0.099
175211,"Hyacinth beans, mature seeds, cooked, boiled, without salt",8.14,0.58,20.69,117.0,,7.0,0.099
175210,"Hyacinth beans, mature seeds, raw",23.9,1.69,60.74,344.0,25.6,21.0,0.288
168533,"Hyacinth-beans, immature seeds, cooked, boiled, drained, with salt",2.95,0.27,9.2,50.0,,238.0,0.119
169235,"Hyacinth-beans, immature seeds, cooked, boiled, drained, without salt",2.95,0.27,9.2,50.0,,2.0,0.119
169234,"Hyacinth-beans, immature seeds, raw",2.1,0.2,9.19,46.0,3.3,2.0,0.088
171305,"Ice cream bar, covered with chocolate and nuts",5.62,25.84,11.89,303.0,1.1,56.0,15.904
171294,"Ice cream bar, stick or nugget, with crunch coating",2.11,25.26,37.12,358.0,1.1,84.0,17.895
172228,"Ice cream cone, chocolate covered, with nuts, flavors other than chocolate",5.21,21.88,34.38,354.0,1.0,94.0,11.458
175000,"Ice cream cones, cake or wafer-type",8.1,6.9,79.0,417.0,3.0,256.0,1.222
175001,"Ice cream cones, sugar, rolled-type",7.9,3.8,84.1,402.0,1.7,298.0,0.573
